2	2427	2
2	95	2
2	1090	2
2	1968	2
2	1245	2
3	1641	2
3	3619	2
3	1265	2
3	2617	2
4	1196	2
5	288	2
5	2268	2
5	860	2
5	3578	2
5	3793	2
5	3079	2
5	150	2
5	3728	2
5	6	2
5	800	2
5	52	2
5	1191	2
5	1268	2
5	3514	2
5	2070	2
5	2437	2
5	2725	2
5	3386	2
5	3176	2
5	2806	2
5	2734	2
5	2952	2
5	3105	2
5	1722	2
5	1653	2
5	2028	2
5	2607	2
5	3266	2
5	412	2
5	3051	2
5	1093	2
5	202	2
5	1747	2
5	1966	2
5	353	2
5	357	2
6	296	2
8	2490	2
8	2429	2
8	393	2
8	3173	2
8	2600	2
8	2320	2
8	1810	2
9	861	2
9	1552	2
9	3301	2
9	3452	2
9	3826	2
9	3755	2
9	2599	2
9	3484	2
10	3439	2
10	223	2
10	3525	2
10	180	2
10	1884	2
10	3703	2
10	3704	2
10	3066	2
10	932	2
10	3153	2
10	1639	2
10	1201	2
11	2706	2
11	2639	2
11	1887	2
11	272	2
11	784	2
11	2907	2
11	3499	2
11	1042	2
11	440	2
11	2359	2
11	454	2
11	2431	2
11	3174	2
11	1665	2
11	2396	2
12	934	2
13	1009	2
13	3494	2
13	2414	2
13	368	2
13	60	2
13	457	2
13	2005	2
14	2826	2
14	1968	2
14	2959	2
15	3354	2
15	2997	2
15	653	2
15	3004	2
15	1840	2
15	231	2
15	160	2
15	3386	2
15	1783	2
15	3535	2
15	2161	2
15	1291	2
15	1885	2
15	2321	2
15	780	2
15	3566	2
15	2278	2
15	2427	2
15	3301	2
15	3160	2
15	2506	2
15	1639	2
15	70	2
15	3247	2
15	1580	2
15	1729	2
15	2387	2
15	3261	2
15	2539	2
15	3773	2
16	2555	2
16	2629	2
16	2701	2
16	2713	2
16	3016	2
16	2722	2
16	2723	2
16	266	2
16	2392	2
17	1779	2
17	2667	2
17	2668	2
17	3484	2
17	3638	2
17	503	2
17	1573	2
17	2526	2
17	2454	2
18	3438	2
18	2	2
18	2718	2
18	3527	2
18	1377	2
18	2402	2
18	2404	2
18	1606	2
18	434	2
18	377	2
18	1064	2
18	2014	2
18	546	2
18	3257	2
18	2384	2
18	2025	2
18	2893	2
18	552	2
18	485	2
19	1327	2
19	2490	2
19	2713	2
19	2646	2
19	2647	2
19	741	2
19	2160	2
19	1431	2
19	2094	2
19	3471	2
19	1371	2
19	1373	2
19	842	2
19	3623	2
19	2761	2
19	2336	2
19	2338	2
19	1610	2
19	368	2
19	2782	2
19	2367	2
19	2004	2
19	1717	2
19	3176	2
19	1214	2
19	2888	2
19	3325	2
19	3409	2
19	2103	2
19	3928	2
20	3717	2
22	648	2
22	2628	2
22	216	2
22	145	2
22	2054	2
22	587	2
22	3438	2
22	2134	2
22	736	2
22	592	2
22	2572	2
22	230	2
22	1347	2
22	1278	2
22	312	2
22	3388	2
22	248	2
22	2081	2
22	3896	2
22	1429	2
22	3535	2
22	1792	2
22	256	2
22	185	2
22	3037	2
22	833	2
22	2671	2
22	1441	2
22	3624	2
22	1953	2
22	1883	2
22	344	2
22	1527	2
22	1385	2
22	1020	2
22	2763	2
22	39	2
22	288	2
22	799	2
22	1479	2
22	442	2
22	1552	2
22	2428	2
22	1991	2
22	454	2
22	1566	2
22	3247	2
22	3176	2
22	546	2
22	473	2
22	3255	2
22	1580	2
22	112	2
22	3835	2
22	480	2
22	2396	2
22	2100	2
22	1091	2
22	2470	2
22	208	2
22	2985	2
23	1248	2
23	3420	2
23	1320	2
23	659	2
23	2	2
23	1407	2
23	661	2
23	1269	2
23	161	2
23	162	2
23	2140	2
23	1343	2
23	3525	2
23	319	2
23	3101	2
23	327	2
23	1009	2
23	11	2
23	2176	2
23	1019	2
23	3489	2
23	348	2
23	2253	2
23	2259	2
23	924	2
23	3703	2
23	3634	2
23	1967	2
23	2699	2
23	2193	2
23	435	2
23	2411	2
23	293	2
23	47	2
23	3147	2
23	2419	2
23	1617	2
23	521	2
23	3741	2
23	2952	2
23	3253	2
23	2021	2
23	3763	2
23	1227	2
23	2530	2
23	556	2
23	2390	2
23	2105	2
23	1674	2
23	3920	2
23	2117	2
23	1171	2
24	266	2
24	1584	2
25	3798	2
25	2700	2
25	1831	2
25	588	2
25	1920	2
25	2804	2
25	329	2
25	1876	2
25	1371	2
25	788	2
25	2393	2
26	2628	2
26	3287	2
26	216	2
26	1689	2
26	3500	2
26	2701	2
26	3362	2
26	585	2
26	586	2
26	3	2
26	2134	2
26	1409	2
26	1196	2
26	2716	2
26	3448	2
26	1777	2
26	1347	2
26	3450	2
26	673	2
26	317	2
26	248	2
26	1425	2
26	3108	2
26	830	2
26	832	2
26	1298	2
26	1003	2
26	261	2
26	267	2
26	2247	2
26	1883	2
26	413	2
26	2759	2
26	1381	2
26	3703	2
26	1388	2
26	1021	2
26	3638	2
26	38	2
26	2335	2
26	1461	2
26	1463	2
26	1390	2
26	1100	2
26	1035	2
26	432	2
26	2412	2
26	368	2
26	2418	2
26	441	2
26	2423	2
26	1556	2
26	2794	2
26	2795	2
26	450	2
26	1994	2
26	455	2
26	1703	2
26	64	2
26	2369	2
26	1498	2
26	2003	2
26	1201	2
26	1711	2
26	539	2
26	466	2
26	3247	2
26	3248	2
26	104	2
26	2012	2
26	2953	2
26	612	2
26	1079	2
26	3252	2
26	3253	2
26	1588	2
26	1220	2
26	3408	2
26	487	2
26	2392	2
26	2539	2
26	122	2
26	1597	2
26	1302	2
26	994	2
26	3846	2
26	1097	2
26	3418	2
26	208	2
26	135	2
26	2111	2
26	2042	2
27	2987	2
27	2138	2
27	528	2
27	2003	2
27	2872	2
27	2100	2
28	1249	2
28	144	2
28	3101	2
28	266	2
28	47	2
28	1617	2
28	454	2
28	2011	2
28	2033	2
29	2989	2
29	2058	2
29	3366	2
29	163	2
29	1356	2
29	1370	2
29	912	2
29	1376	2
29	21	2
29	2948	2
29	1210	2
29	1215	2
29	474	2
29	3418	2
29	1242	2
30	162	2
30	1288	2
30	1545	2
30	879	2
30	3155	2
30	2966	2
30	3911	2
31	3012	2
31	3525	2
31	3608	2
31	921	2
31	3640	2
31	1485	2
31	3189	2
31	3349	2
32	2707	2
32	3159	2
32	480	2
33	1175	2
33	1249	2
33	3421	2
33	1682	2
33	3935	2
33	1183	2
33	653	2
33	2064	2
33	733	2
33	590	2
33	3516	2
33	300	2
33	3018	2
33	1345	2
33	2728	2
33	316	2
33	2739	2
33	3396	2
33	3100	2
33	2303	2
33	902	2
33	1295	2
33	907	2
33	1296	2
33	2817	2
33	2746	2
33	1873	2
33	910	2
33	1380	2
33	923	2
33	927	2
33	3494	2
33	32	2
33	34	2
33	1393	2
33	2912	2
33	866	2
33	1104	2
33	2779	2
33	509	2
33	2272	2
33	1625	2
33	2932	2
33	2867	2
33	3098	2
33	538	2
33	3683	2
33	1653	2
33	110	2
33	3699	2
33	1088	2
33	1663	2
33	2396	2
33	3911	2
33	1302	2
33	569	2
33	1678	2
33	1245	2
34	2072	2
34	3387	2
34	3388	2
34	1350	2
34	2160	2
34	3597	2
34	455	2
34	2369	2
34	3264	2
34	2469	2
34	2471	2
35	1183	2
35	7	2
35	2065	2
35	592	2
35	595	2
35	2078	2
35	2081	2
35	1955	2
35	863	2
35	948	2
35	2420	2
35	2942	2
35	3176	2
35	2966	2
1	661	3
1	914	3
1	1197	3
1	2687	3
1	2321	3
1	720	3
1	2340	3
1	745	3
2	647	3
2	2628	3
2	1103	3
2	2916	3
2	1792	3
2	1687	3
2	2881	3
2	1217	3
2	2126	3
2	3108	3
2	1253	3
2	292	3
2	3257	3
2	2278	3
2	2490	3
2	1690	3
2	3654	3
2	2852	3
2	442	3
2	2312	3
2	1408	3
2	1084	3
2	1265	3
2	1801	3
2	1372	3
2	1552	3
2	2359	3
2	2717	3
2	1917	3
2	3735	3
2	1597	3
2	3809	3
2	235	3
2	165	3
2	2321	3
2	459	3
2	1385	3
2	780	3
2	498	3
2	2728	3
2	2006	3
2	3678	3
2	1244	3
3	648	3
3	3534	3
3	1431	3
3	3868	3
3	2997	3
3	1580	3
3	3114	3
3	593	3
3	1270	3
4	1210	3
5	39	3
5	1466	3
5	1683	3
5	1684	3
5	215	3
5	3799	3
5	47	3
5	581	3
5	1617	3
5	299	3
5	1909	3
5	224	3
5	229	3
5	3006	3
5	3081	3
5	2353	3
5	2428	3
5	2282	3
5	1554	3
5	1912	3
5	2359	3
5	2716	3
5	1485	3
5	1704	3
5	2721	3
5	1923	3
5	968	3
5	1788	3
5	318	3
5	461	3
5	1429	3
5	1643	3
5	1719	3
5	321	3
5	2013	3
5	1794	3
5	1500	3
5	1509	3
5	1650	3
5	2384	3
5	3476	3
5	16	3
5	265	3
5	194	3
5	3046	3
5	3408	3
5	3409	3
5	1733	3
5	3624	3
5	2683	3
5	2759	3
5	1884	3
5	272	3
5	1527	3
5	3418	3
5	497	3
5	2762	3
5	3499	3
5	1243	3
5	3786	3
5	36	3
6	3508	3
6	377	3
6	590	3
6	2506	3
6	3524	3
6	2082	3
6	3600	3
6	1210	3
6	3682	3
6	2017	3
6	3685	3
6	3610	3
6	1296	3
6	1007	3
6	1806	3
6	2469	3
6	2100	3
6	1959	3
6	2321	3
7	3578	3
7	3793	3
7	377	3
7	3107	3
7	3418	3
8	39	3
8	2336	3
8	3425	3
8	2268	3
8	506	3
8	508	3
8	3213	3
8	42	3
8	3500	3
8	3148	3
8	2702	3
8	2278	3
8	1476	3
8	1693	3
8	510	3
8	4	3
8	3006	3
8	1621	3
8	733	3
8	3155	3
8	2712	3
8	1488	3
8	161	3
8	1059	3
8	454	3
8	1277	3
8	2297	3
8	3386	3
8	2006	3
8	1711	3
8	538	3
8	3250	3
8	3252	3
8	476	3
8	3257	3
8	2023	3
8	2314	3
8	1801	3
8	3260	3
8	1660	3
8	2688	3
8	345	3
8	2324	3
8	2541	3
8	3418	3
8	2908	3
8	282	3
9	1393	3
9	3717	3
9	508	3
9	367	3
9	3148	3
9	150	3
9	3006	3
9	3948	3
9	805	3
9	3510	3
9	377	3
9	3513	3
9	1912	3
9	597	3
9	1343	3
9	3160	3
9	1784	3
9	1356	3
9	3178	3
9	838	3
9	1446	3
9	1669	3
9	412	3
9	3916	3
9	1233	3
9	920	3
9	3270	3
9	1310	3
9	428	3
10	2628	3
10	3359	3
10	1320	3
10	2124	3
10	1250	3
10	1252	3
10	3868	3
10	1254	3
10	3869	3
10	1256	3
10	1259	3
10	586	3
10	3438	3
10	153	3
10	2138	3
10	2067	3
10	1918	3
10	1345	3
10	2077	3
10	1276	3
10	743	3
10	671	3
10	1927	3
10	3388	3
10	2082	3
10	1283	3
10	1287	3
10	3608	3
10	3100	3
10	3035	3
10	186	3
10	2091	3
10	333	3
10	1513	3
10	1517	3
10	912	3
10	913	3
10	1377	3
10	1012	3
10	3629	3
10	1015	3
10	1954	3
10	24	3
10	277	3
10	923	3
10	924	3
10	3701	3
10	3702	3
10	1387	3
10	1020	3
10	784	3
10	858	3
10	1394	3
10	1030	3
10	1617	3
10	2858	3
10	370	3
10	2795	3
10	3309	3
10	1566	3
10	3099	3
10	1203	3
10	2006	3
10	969	3
10	2946	3
10	104	3
10	2378	3
10	3688	3
10	2959	3
10	3252	3
10	1721	3
10	3254	3
10	116	3
10	1221	3
10	551	3
10	2530	3
10	3264	3
10	3198	3
10	1304	3
10	2033	3
10	1091	3
10	2041	3
10	2045	3
10	1247	3
11	1259	3
11	587	3
11	1265	3
11	2710	3
11	590	3
11	597	3
11	231	3
11	1278	3
11	249	3
11	3107	3
11	1441	3
11	342	3
11	2321	3
11	2325	3
11	36	3
11	2335	3
11	47	3
11	3146	3
11	441	3
11	515	3
11	1498	3
11	531	3
11	3176	3
11	3755	3
11	2883	3
11	3255	3
11	110	3
11	551	3
11	2106	3
11	1307	3
11	1673	3
11	1747	3
12	1252	3
12	3362	3
12	813	3
12	1641	3
12	1233	3
12	3785	3
12	1247	3
13	2987	3
13	648	3
13	2628	3
13	2054	3
13	1690	3
13	2	3
13	153	3
13	2135	3
13	2640	3
13	592	3
13	2641	3
13	165	3
13	316	3
13	1429	3
13	3036	3
13	2094	3
13	10	3
13	1370	3
13	1446	3
13	1375	3
13	1376	3
13	1377	3
13	2822	3
13	21	3
13	349	3
13	1967	3
13	1393	3
13	2916	3
13	434	3
13	1610	3
13	1479	3
13	1049	3
13	517	3
13	952	3
13	1129	3
13	380	3
13	459	3
13	2002	3
13	3745	3
13	2006	3
13	2871	3
13	3175	3
13	1216	3
13	1073	3
13	1722	3
13	3256	3
13	2528	3
13	1587	3
13	2968	3
13	3699	3
13	552	3
13	3269	3
13	2105	3
13	1233	3
13	3417	3
13	3418	3
13	2616	3
13	2470	3
13	2617	3
13	2115	3
14	3354	3
14	2243	3
14	3623	3
14	2858	3
14	2976	3
15	2485	3
15	2126	3
15	2058	3
15	587	3
15	2496	3
15	3948	3
15	1265	3
15	733	3
15	2712	3
15	2640	3
15	2719	3
15	1777	3
15	1411	3
15	1343	3
15	1271	3
15	748	3
15	2724	3
15	2581	3
15	1784	3
15	3534	3
15	2598	3
15	2302	3
15	1500	3
15	3105	3
15	257	3
15	762	3
15	2676	3
15	3623	3
15	1883	3
15	2688	3
15	2188	3
15	2908	3
15	2763	3
15	788	3
15	2764	3
15	32	3
15	1608	3
15	3717	3
15	3646	3
15	434	3
15	3145	3
15	368	3
15	1615	3
15	296	3
15	2272	3
15	2273	3
15	1617	3
15	442	3
15	517	3
15	2424	3
15	3081	3
15	1485	3
15	380	3
15	1702	3
15	2002	3
15	1644	3
15	1645	3
15	3755	3
15	2881	3
15	2882	3
15	2959	3
15	1586	3
15	2961	3
15	2605	3
15	1732	3
15	2391	3
15	3418	3
15	1673	3
16	2987	3
16	2485	3
16	3004	3
16	1911	3
16	3516	3
16	2643	3
16	2805	3
16	2770	3
16	2888	3
17	2554	3
17	3932	3
17	3863	3
17	2058	3
17	3457	3
17	1428	3
17	2663	3
17	2599	3
17	3032	3
17	329	3
17	3108	3
17	1370	3
17	340	3
17	24	3
17	3702	3
17	2908	3
17	1601	3
17	1396	3
17	2346	3
17	1624	3
17	3662	3
17	3594	3
17	3744	3
17	2009	3
17	3755	3
17	2528	3
17	3696	3
17	2600	3
17	3334	3
17	2533	3
17	3269	3
17	1097	3
17	2613	3
17	496	3
17	2549	3
18	2123	3
18	2052	3
18	2054	3
18	653	3
18	2701	3
18	222	3
18	153	3
18	2133	3
18	1918	3
18	2142	3
18	2145	3
18	1344	3
18	2076	3
18	3526	3
18	2153	3
18	3461	3
18	2735	3
18	327	3
18	2093	3
18	1876	3
18	266	3
18	1379	3
18	1013	3
18	1954	3
18	29	3
18	780	3
18	3705	3
18	783	3
18	2763	3
18	1391	3
18	2916	3
18	1036	3
18	368	3
18	1544	3
18	2348	3
18	2278	3
18	3668	3
18	380	3
18	454	3
18	2001	3
18	2006	3
18	466	3
18	2373	3
18	3753	3
18	86	3
18	3698	3
18	1804	3
18	1732	3
18	493	3
18	2470	3
18	1676	3
19	3421	3
19	648	3
19	2628	3
19	1753	3
19	3930	3
19	2990	3
19	2633	3
19	2568	3
19	1334	3
19	2137	3
19	2064	3
19	1262	3
19	2710	3
19	2640	3
19	1911	3
19	594	3
19	595	3
19	2719	3
19	2574	3
19	1340	3
19	1345	3
19	3889	3
19	2081	3
19	1282	3
19	2089	3
19	2662	3
19	1792	3
19	2096	3
19	260	3
19	198	3
19	1375	3
19	1376	3
19	3552	3
19	1527	3
19	3701	3
19	1022	3
19	1025	3
19	34	3
19	3208	3
19	1608	3
19	2195	3
19	2770	3
19	1974	3
19	3213	3
19	364	3
19	2414	3
19	2789	3
19	2353	3
19	1552	3
19	2790	3
19	1127	3
19	527	3
19	457	3
19	2296	3
19	1200	3
19	3175	3
19	1644	3
19	2527	3
19	2455	3
19	2529	3
19	1584	3
19	2021	3
19	1080	3
19	2393	3
19	1597	3
19	1301	3
19	1090	3
19	1097	3
19	3273	3
19	2115	3
19	1240	3
20	3863	3
20	1694	3
20	1375	3
20	1468	3
21	2987	3
21	2701	3
21	585	3
21	588	3
21	1	3
21	1274	3
21	2761	3
21	2355	3
21	2294	3
21	3268	3
22	3358	3
22	1754	3
22	1687	3
22	1689	3
22	2122	3
22	2124	3
22	586	3
22	2490	3
22	2133	3
22	1405	3
22	1408	3
22	663	3
22	1197	3
22	2717	3
22	2571	3
22	231	3
22	161	3
22	163	3
22	165	3
22	3016	3
22	3017	3
22	3450	3
22	1923	3
22	316	3
22	3020	3
22	173	3
22	2150	3
22	1425	3
22	2302	3
22	257	3
22	3107	3
22	2163	3
22	3039	3
22	330	3
22	10	3
22	333	3
22	1370	3
22	919	3
22	3552	3
22	849	3
22	2826	3
22	3120	3
22	2320	3
22	2321	3
22	780	3
22	3208	3
22	2406	3
22	1606	3
22	2263	3
22	500	3
22	1974	3
22	3210	3
22	434	3
22	292	3
22	2413	3
22	2416	3
22	296	3
22	1476	3
22	370	3
22	2423	3
22	1625	3
22	2792	3
22	2794	3
22	2797	3
22	2502	3
22	457	3
22	65	3
22	2003	3
22	2004	3
22	3243	3
22	466	3
22	2371	3
22	2374	3
22	2376	3
22	104	3
22	2012	3
22	1210	3
22	3753	3
22	1073	3
22	542	3
22	474	3
22	2450	3
22	3254	3
22	1653	3
22	3258	3
22	3267	3
22	1597	3
22	2108	3
22	708	3
22	1097	3
22	2617	3
22	2478	3
22	1246	3
23	1179	3
23	2553	3
23	2554	3
23	3358	3
23	1252	3
23	3503	3
23	1188	3
23	1189	3
23	3507	3
23	1909	3
23	2202	3
23	6	3
23	1199	3
23	592	3
23	2641	3
23	595	3
23	2571	3
23	1845	3
23	235	3
23	2149	3
23	1274	3
23	671	3
23	745	3
23	2722	3
23	748	3
23	1784	3
23	316	3
23	317	3
23	2808	3
23	3396	3
23	329	3
23	187	3
23	903	3
23	904	3
23	908	3
23	3618	3
23	3474	3
23	3479	3
23	2241	3
23	3044	3
23	1372	3
23	1375	3
23	915	3
23	3624	3
23	3551	3
23	3556	3
23	1885	3
23	2322	3
23	29	3
23	3701	3
23	1388	3
23	3708	3
23	2761	3
23	788	3
23	34	3
23	2407	3
23	2409	3
23	2268	3
23	2912	3
23	431	3
23	2410	3
23	1610	3
23	3070	3
23	367	3
23	1544	3
23	2278	3
23	442	3
23	2355	3
23	951	3
23	2288	3
23	3300	3
23	1997	3
23	2502	3
23	60	3
23	457	3
23	1200	3
23	2871	3
23	2872	3
23	1206	3
23	2511	3
23	76	3
23	3175	3
23	1645	3
23	3751	3
23	1212	3
23	1213	3
23	1214	3
23	1219	3
23	1148	3
23	3256	3
23	1653	3
23	2529	3
23	111	3
23	2384	3
23	1729	3
23	1584	3
23	555	3
23	2533	3
23	1805	3
23	3338	3
23	2391	3
23	2393	3
23	2396	3
23	125	3
23	2973	3
23	1090	3
23	1747	3
23	1676	3
23	1313	3
23	2118	3
23	1243	3
23	2119	3
24	648	3
24	2628	3
24	802	3
24	2723	3
24	1784	3
24	1788	3
24	3608	3
24	2734	3
24	329	3
24	2174	3
24	1027	3
24	1965	3
24	500	3
24	2424	3
24	380	3
24	3160	3
24	2001	3
24	539	3
24	1721	3
24	2023	3
25	1909	3
25	157	3
25	737	3
25	2571	3
25	2574	3
25	2094	3
25	2173	3
25	1373	3
25	1375	3
25	2683	3
25	1387	3
25	2693	3
25	1391	3
25	435	3
25	1544	3
25	2355	3
25	3175	3
25	3751	3
25	473	3
25	110	3
26	3421	3
26	3422	3
26	3423	3
26	719	3
26	2622	3
26	648	3
26	3426	3
26	2558	3
26	217	3
26	2054	3
26	724	3
26	3501	3
26	1186	3
26	2706	3
26	587	3
26	588	3
26	589	3
26	1	3
26	4	3
26	2137	3
26	736	3
26	2712	3
26	1198	3
26	592	3
26	593	3
26	595	3
26	303	3
26	160	3
26	234	3
26	1779	3
26	236	3
26	237	3
26	2144	3
26	2145	3
26	1270	3
26	1271	3
26	3525	3
26	2724	3
26	1923	3
26	3528	3
26	315	3
26	1422	3
26	2154	3
26	2082	3
26	1285	3
26	2805	3
26	3100	3
26	2302	3
26	185	3
26	3039	3
26	1291	3
26	762	3
26	765	3
26	694	3
26	1947	3
26	260	3
26	11	3
26	3040	3
26	3114	3
26	2313	3
26	339	3
26	195	3
26	2245	3
26	1370	3
26	2248	3
26	2822	3
26	3552	3
26	1013	3
26	1015	3
26	1880	3
26	1954	3
26	1955	3
26	1957	3
26	3489	3
26	1958	3
26	416	3
26	1888	3
26	276	3
26	278	3
26	3056	3
26	2259	3
26	780	3
26	1387	3
26	3705	3
26	1020	3
26	350	3
26	424	3
26	3130	3
26	2403	3
26	2404	3
26	2406	3
26	3063	3
26	2407	3
26	2261	3
26	39	3
26	2266	3
26	2269	3
26	2918	3
26	500	3
26	3210	3
26	2779	3
26	435	3
26	364	3
26	1541	3
26	3219	3
26	48	3
26	1544	3
26	440	3
26	517	3
26	2420	3
26	2424	3
26	1625	3
26	2355	3
26	2429	3
26	3809	3
26	3590	3
26	3591	3
26	2797	3
26	380	3
26	1997	3
26	381	3
26	1569	3
26	2942	3
26	2875	3
26	609	3
26	463	3
26	1713	3
26	467	3
26	1644	3
26	3249	3
26	1645	3
26	2375	3
26	2950	3
26	2014	3
26	2881	3
26	3684	3
26	1073	3
26	540	3
26	3688	3
26	3689	3
26	542	3
26	472	3
26	1721	3
26	1722	3
26	3255	3
26	3259	3
26	1584	3
26	2387	3
26	3835	3
26	3690	3
26	2890	3
26	550	3
26	3331	3
26	1088	3
26	1801	3
26	628	3
26	2463	3
26	94	3
26	1663	3
26	3269	3
26	1593	3
26	125	3
26	2100	3
26	2106	3
26	2109	3
26	1090	3
26	1092	3
26	708	3
26	491	3
26	1810	3
26	2470	3
26	3274	3
26	2473	3
26	1246	3
26	1247	3
27	1188	3
27	1265	3
27	3072	3
27	1997	3
27	1722	3
27	1225	3
27	2973	3
28	648	3
28	650	3
28	3000	3
28	1	3
28	1266	3
28	1193	3
28	593	3
28	2571	3
28	1916	3
28	1923	3
28	2080	3
28	901	3
28	3471	3
28	2174	3
28	25	3
28	32	3
28	357	3
28	3210	3
28	2797	3
28	1208	3
28	899	3
28	2881	3
28	480	3
28	3260	3
28	1302	3
28	1097	3
28	1748	3
28	1240	3
29	2550	3
29	1252	3
29	3370	3
29	2571	3
29	1785	3
29	2660	3
29	3468	3
29	3104	3
29	1291	3
29	1374	3
29	1953	3
29	349	3
29	1527	3
29	3635	3
29	2762	3
29	2193	3
29	1101	3
29	1610	3
29	3654	3
29	377	3
29	1127	3
29	1129	3
29	457	3
29	2363	3
29	2000	3
29	1200	3
29	969	3
29	2872	3
29	2947	3
29	1135	3
29	2951	3
29	541	3
29	3256	3
29	1580	3
29	1221	3
29	3769	3
29	2534	3
29	3197	3
29	494	3
29	2617	3
30	720	3
30	150	3
30	3006	3
30	1922	3
30	1784	3
30	3105	3
30	2692	3
30	3072	3
30	296	3
30	608	3
30	2442	3
30	1213	3
30	1657	3
30	3260	3
31	587	3
31	3948	3
31	2064	3
31	2065	3
31	3448	3
31	1777	3
31	2144	3
31	1276	3
31	3450	3
31	3451	3
31	1281	3
31	3104	3
31	901	3
31	11	3
31	3040	3
31	1958	3
31	21	3
31	3200	3
31	1466	3
31	934	3
31	2915	3
31	3210	3
31	368	3
31	946	3
31	2922	3
31	3591	3
31	2936	3
31	2792	3
31	3740	3
31	2870	3
31	2874	3
31	2948	3
31	1136	3
31	3244	3
31	3685	3
31	1077	3
31	3836	3
31	1230	3
31	1235	3
31	2111	3
32	1249	3
32	3429	3
32	1683	3
32	1834	3
32	2571	3
32	1343	3
32	1784	3
32	1956	3
32	28	3
32	2916	3
32	1617	3
32	50	3
32	457	3
32	2028	3
32	551	3
33	2553	3
33	1680	3
33	3359	3
33	1321	3
33	2124	3
33	1250	3
33	1252	3
33	3868	3
33	2997	3
33	3504	3
33	2637	3
33	2638	3
33	154	3
33	2132	3
33	1265	3
33	1267	3
33	594	3
33	595	3
33	2571	3
33	230	3
33	3016	3
33	2076	3
33	1348	3
33	1278	3
33	3451	3
33	3526	3
33	1785	3
33	319	3
33	1350	3
33	2080	3
33	1283	3
33	1287	3
33	3461	3
33	2660	3
33	3032	3
33	1367	3
33	1294	3
33	1299	3
33	3476	3
33	2747	3
33	2674	3
33	1945	3
33	1946	3
33	1947	3
33	3111	3
33	337	3
33	16	3
33	3044	3
33	2174	3
33	912	3
33	2176	3
33	916	3
33	3551	3
33	1012	3
33	1954	3
33	1017	3
33	1958	3
33	3121	3
33	2186	3
33	926	3
33	2908	3
33	1892	3
33	3203	3
33	3062	3
33	2406	3
33	2193	3
33	1464	3
33	932	3
33	1394	3
33	2915	3
33	2918	3
33	3576	3
33	364	3
